ORDEN;Horas;Importe
OS-2283;2;269574
OS-2284;2;277446
OS-2285;2;130900
OS-2286;2;163045
OS-2287;2;250741
OS-2288;2;177546
OS-2289;2;199989
OS-2290;2;270000
OS-2291;2;128520
OS-2292;2;204989
OS-2293;2;118524
OS-2294;2;289808
OS-2295;2;229990
OS-2296;2;228044
OS-2297;2;128520
OS-2298;2;337823
OS-2299;2;237582
OS-2300;2;370070
OS-2301;2;174396
OS-2302;2;159990
OS-2303;2;265490
OS-2304;2;130900
OS-2305;2;196878
OS-2306;2;275486
OS-2307;2;130900
OS-2308;2;157990
OS-2309;2;270785
OS-2310;2;208239
OS-2311;2;130900
OS-2312;2;205765
OS-2313;2;309990
OS-2314;2;118524
OS-2315;2;268502
OS-2316;2;174993
OS-2317;2;204989
OS-2318;2;204991
OS-2319;2;169595
OS-2320;2;219991
OS-2321;2;169595
OS-2322;2;94819
OS-2323;2;130900
OS-2324;2;295000
OS-2325;2;106672
OS-2326;2;196878
OS-2327;2;217227
OS-2328;2;234648
OS-2329;2;377021
OS-2330;2;274926
OS-2331;2;178492
OS-2332;2;163301
OS-2333;2;270000
OS-2334;2;218702
OS-2335;2;352233
OS-2336;2;124000
OS-2337;2;404179
OS-2338;2;383830
OS-2339;2;196878
OS-2340;2;265491
OS-2341;2;100745
OS-2342;2;152287
OS-2343;2;140000
OS-2344;2;130900
OS-2345;2;329997
OS-2346;2;195417
OS-2347;2;130900
OS-2348;2;128520
OS-2349;2;294989
OS-2350;2;302048
OS-2351;2;128520
OS-2352;2;3787355
OS-2353;2;106672
OS-2354;2;351477
OS-2355;2;1189944
OS-2356;2;370055
OS-2357;2;166247
OS-2358;2;171323
OS-2359;2;115668
OS-2360;2;211680
OS-2361;2;284168
OS-2362;2;454692
OS-2363;2;370070
OS-2364;2;115668
OS-2365;2;169595
OS-2366;2;250741
OS-2367;2;149990
OS-2368;2;215471
OS-2369;2;204989
OS-2370;2;169595
OS-2371;2;206404
OS-2372;2;159990
OS-2373;2;156035
OS-2374;2;220838
OS-2375;2;100745
OS-2376;2;290600
OS-2377;2;151193
OS-2378;2;100745
OS-2379;2;183271
OS-2380;2;397370
OS-2381;2;179415
OS-2382;2;210379
OS-2383;2;295000
OS-2384;2;109242
OS-2385;2;269999
OS-2386;2;192072
OS-2387;2;295598
OS-2388;2;295598
OS-2389;2;696334
OS-2390;2;130900
OS-2391;2;203373
OS-2392;2;554238
OS-2393;2;184490
OS-2394;2;259549
OS-2395;2;2150121
OS-2396;2;1712140
OS-2397;2;130900
OS-2398;2;309990
OS-2399;2;201390
OS-2400;2;191910
OS-2401;2;191910
OS-2402;2;204991
OS-2403;2;225970
OS-2404;2;280383
OS-2405;2;100745
OS-2406;2;183700
OS-2407;2;184490
OS-2408;2;183700
OS-2409;2;220000
OS-2410;2;189152
OS-2411;2;128520
OS-2412;2;174898
OS-2413;2;184718
OS-2414;2;301829
OS-2415;2;580445
OS-2416;2;106672
OS-2417;2;239363
OS-2418;2;211047
OS-2419;2;166442
OS-2420;2;174898
OS-2421;2;106672
OS-2422;2;118524
OS-2423;2;192074
OS-2424;2;225970
OS-2425;2;1374067
OS-2426;2;226092
OS-2427;2;192074
OS-2428;2;106672
OS-2429;2;569990
OS-2430;2;289923
OS-2431;2;204989
OS-2432;2;118524
OS-2433;2;184490
OS-2434;2;489665
OS-2435;2;307090
OS-2436;2;270249
OS-2437;2;100745
OS-2438;2;639990
OS-2439;2;118524
OS-2440;2;192074
OS-2441;2;118524
OS-2442;2;128520
OS-2443;2;280879
OS-2444;2;130900
OS-2445;2;545183
OS-2446;2;118524
OS-2447;2;192074
OS-2448;2;157376
OS-2449;2;192074
OS-2450;2;192074
OS-2451;2;118524
OS-2452;2;118524
OS-2453;2;106672
OS-2454;2;197990
OS-2455;2;532401
OS-2456;2;127444
OS-2457;2;146638
OS-2458;2;551629
OS-2459;2;204989
OS-2460;2;192073
OS-2461;2;100745
OS-2462;2;798153
OS-2463;2;204989
OS-2464;2;196100
OS-2465;2;184490
OS-2466;2;100745
OS-2467;2;106672
OS-2468;2;106672
OS-2469;2;250741
OS-2470;2;130900
OS-2471;2;229490
OS-2472;2;88893
OS-2473;2;569990
OS-2474;2;197990
OS-2475;2;267494
OS-2476;2;160665
OS-2477;2;229319
OS-2478;2;569990
OS-2479;2;100745
OS-2480;2;100745
OS-2481;2;204991
OS-2482;2;118524
OS-2483;2;192074
OS-2484;2;203373
OS-2485;2;118524
OS-2486;2;100745
OS-2487;2;480441
OS-2488;2;856300
OS-2489;2;177210
OS-2490;2;488533
OS-2491;2;100745
OS-2492;2;143847
OS-2493;2;118524
OS-2494;2;100745
OS-2495;2;100745
OS-2496;2;200259
OS-2497;2;178492
OS-2498;2;100745
OS-2499;2;106672
OS-2500;2;131871
OS-2501;2;118524
OS-2502;2;153066
OS-2503;2;100745
OS-2504;2;270420
OS-2505;2;204989
OS-2506;2;106672
OS-2507;2;106672
OS-2508;2;106672
OS-2509;2;106672
OS-2510;2;106672
OS-2511;2;100745
OS-2512;2;220724
OS-2513;2;106672
OS-2514;2;106672
OS-2515;2;188630
OS-2516;2;181448
OS-2517;2;229492
OS-2518;2;183640
OS-2519;2;130900
OS-2520;2;269787
OS-2521;2;587428
OS-2522;2;295000
OS-2523;2;273938
OS-2524;2;106672
OS-2525;2;253995
OS-2526;2;230734
OS-2527;2;309990
OS-2528;2;204953
OS-2529;2;362123
OS-2530;2;250683
OS-2531;2;209438
OS-2532;2;181448
OS-2533;2;118524
OS-2534;2;274500
OS-2535;2;303583
OS-2536;2;106672
OS-2537;2;245025
OS-2538;2;268603
OS-2539;2;269990
OS-2540;2;640000
OS-2541;2;262653
OS-2542;2;269787
OS-2543;2;205680
OS-2544;2;527509
OS-2545;2;118524
OS-2546;2;118524
OS-2547;2;208233
OS-2548;2;453029
OS-2549;2;188583
OS-2550;2;410308
OS-2551;2;100745
OS-2552;2;257919
OS-2553;2;351477
OS-2554;2;100745
OS-2555;2;118524
OS-2556;2;598701
OS-2557;2;192076
OS-2558;2;192074
OS-2559;2;289923
OS-2560;2;192074
OS-2561;2;100745
OS-2562;2;175283
OS-2563;2;259990
OS-2564;2;189989
OS-2565;2;106672
OS-2566;2;106672
OS-2567;2;283645
OS-2568;2;130900
OS-2569;2;528046
OS-2570;2;289923
OS-2571;2;130900
OS-2572;2;263490
OS-2573;2;106672
OS-2574;2;300000
OS-2575;2;178492
OS-2576;2;130900
OS-2577;2;192074
OS-2578;2;295000
OS-2579;2;192074
OS-2580;2;118524
OS-2581;2;192074
OS-2582;2;375000
OS-2583;2.01;685422
OS-2584;2.01;204989
OS-2585;2.01;269990
OS-2586;2.01;484489
OS-2587;2.01;210833
OS-2588;2.01;185126
OS-2589;2.01;277471
OS-2590;2.01;197807
OS-2591;2.01;294990
OS-2592;2.01;208701
OS-2593;2.01;208702
OS-2594;2.01;199990
OS-2595;2.01;311632
OS-2596;2.01;281697
OS-2597;2.01;217890
OS-2598;2.01;299989
OS-2599;2.01;199990
OS-2600;2.01;269575
OS-2601;2.01;189991
OS-2602;2.01;281683
OS-2603;2.01;285068
OS-2604;2.01;281600
OS-2605;2.01;269991
OS-2606;2.01;269575
OS-2607;2.01;351000
OS-2608;2.02;272890
OS-2609;2.02;132209
OS-2610;2.02;1038768
OS-2611;2.02;294990
OS-2612;2.02;204991
OS-2613;2.02;185716
OS-2614;2.02;208239
OS-2615;2.02;204989
OS-2616;2.02;184492
OS-2617;2.02;217094
OS-2618;2.02;170991
OS-2619;2.02;205000
OS-2620;2.02;204989
OS-2621;2.02;184490
OS-2622;2.02;206990
OS-2623;2.02;195385
OS-2624;2.02;234999
OS-2625;2.02;184489
OS-2626;2.02;221483
OS-2627;2.02;259197
OS-2628;2.02;232055
OS-2629;2.02;230999
OS-2630;2.02;232000
OS-2631;2.02;197808
OS-2632;2.02;233990
OS-2633;2.03;294989
OS-2634;2.03;189989
OS-2635;2.03;884967
OS-2636;2.03;294989
OS-2637;2.03;294989
OS-2638;2.03;265490
OS-2639;2.03;189989
OS-2640;2.03;320888
OS-2641;2.03;217091
OS-2642;2.03;229990
OS-2643;2.03;215000
OS-2644;2.03;265490
OS-2645;2.03;258055
OS-2646;2.03;220000
OS-2647;2.03;174990
OS-2648;2.03;220000
OS-2649;2.03;220000
OS-2650;2.03;196100
OS-2651;2.03;220000
OS-2652;2.03;216999
OS-2653;2.03;220000
OS-2654;2.03;209417
OS-2655;2.03;209417
OS-2656;2.03;204989
OS-2657;2.03;199990
OS-2658;2.03;187990
OS-2659;2.03;199990
OS-2660;2.03;209417
OS-2661;2.03;199989
OS-2662;2.04;184000
OS-2663;2.04;377544
OS-2664;2.04;219989
OS-2665;2.04;219989
OS-2666;2.04;232857
OS-2667;2.04;204989
OS-2668;2.04;197990
OS-2669;2.04;183629
OS-2670;2.04;235001
OS-2671;2.04;196100
OS-2672;2.04;331491
OS-2673;2.04;350991
OS-2674;2.04;253995
OS-2675;2.04;350991
OS-2676;2.04;350991
OS-2677;2.04;370501
OS-2678;2.04;392294
OS-2679;2.04;350991
OS-2680;2.04;196100
OS-2681;2.04;213000
OS-2682;2.04;350991
OS-2683;2.04;350991
OS-2684;2.04;393637
OS-2685;2.04;350989
OS-2686;2.04;389990
OS-2687;2.04;229990
OS-2688;2.04;187990
OS-2689;2.05;208999
OS-2690;2.05;250250
OS-2691;2.05;362793
OS-2692;2.05;307090
OS-2693;2.05;351537
OS-2694;2.05;221690
OS-2695;2.05;221690
OS-2696;2.05;246380
OS-2697;2.05;301491
OS-2698;2.05;285000
OS-2699;2.05;263725
OS-2700;2.05;297892
OS-2701;2.05;297892
OS-2702;2.05;371015
OS-2703;2.05;199520
OS-2704;2.05;390596
OS-2705;2.05;340128
OS-2706;2.05;371015
OS-2707;2.05;304964
OS-2708;2.05;209590
OS-2709;2.05;249914
OS-2710;2.05;351536
OS-2711;2.05;371015
OS-2712;2.05;709990
OS-2713;2.05;390596
OS-2714;2.06;259990
OS-2715;2.06;204991
OS-2716;2.06;219989
OS-2717;2.06;314999
OS-2718;2.06;233991
OS-2719;2.06;310000
OS-2720;2.06;247748
OS-2721;2.06;233991
OS-2722;2.06;204991
OS-2723;2.06;410000
OS-2724;2.06;239590
OS-2725;2.06;219989
OS-2726;2.06;299574
OS-2727;2.06;204989
OS-2728;2.06;204989
OS-2729;2.06;209990
OS-2730;2.06;245990
OS-2731;2.07;209235
OS-2732;2.07;265490
OS-2733;2.07;207315
OS-2734;2.07;543991
OS-2735;2.07;167390
OS-2736;2.07;500000
OS-2737;2.07;279544
OS-2738;2.07;294989
OS-2739;2.07;209601
OS-2740;2.07;209601
OS-2741;2.07;775466
OS-2742;2.07;204989
OS-2743;2.07;184489
OS-2744;2.07;527304
OS-2745;2.07;527301
OS-2746;2.08;204991
OS-2747;2.08;199990
OS-2748;2.08;307890
OS-2749;2.08;250741
OS-2750;2.08;276993
OS-2751;2.08;189609
OS-2752;2.08;272700
OS-2753;2.08;294989
OS-2754;2.08;330000
OS-2755;2.08;331983
OS-2756;2.08;187990
OS-2757;2.08;187990
OS-2758;2.08;169989
OS-2759;2.08;199079
OS-2760;2.09;491422
OS-2761;2.09;382490
OS-2762;2.09;199990
OS-2763;2.09;424989
OS-2764;2.09;424989
OS-2765;2.09;382491
OS-2766;2.09;260526
OS-2767;2.09;382491
OS-2768;2.09;263481
OS-2769;2.09;200001
OS-2770;2.09;199990
OS-2771;2.09;424989
OS-2772;2.09;382491
OS-2773;2.09;382491
OS-2774;2.09;424989
OS-2775;2.09;424989
OS-2776;2.09;281692
OS-2777;2.09;278991
OS-2778;2.09;254599
OS-2779;2.09;292325
OS-2780;2.09;209590
OS-2781;2.09;209590
OS-2782;2.09;229990
OS-2783;2.1;204991
OS-2784;2.1;149990
OS-2785;2.1;219989
OS-2786;2.1;639990
OS-2787;2.1;197991
OS-2788;2.1;217890
OS-2789;2.1;219989
OS-2790;2.1;223826
OS-2791;2.1;679096
OS-2792;2.1;294746
OS-2793;2.1;219991
OS-2794;2.1;204989
OS-2795;2.1;204989
OS-2796;2.1;197870
OS-2797;2.1;265224
OS-2798;2.1;183979
OS-2799;2.1;265282
OS-2800;2.1;141610
OS-2801;2.1;390729
OS-2802;2.1;490989
OS-2803;2.1;239990
OS-2804;2.1;256491
OS-2805;2.1;279989
OS-2806;2.1;215169
OS-2807;2.1;179990
OS-2808;2.1;259989
OS-2809;2.1;253725
OS-2810;2.1;200290
OS-2811;2.1;270000
OS-2812;2.1;270000
OS-2813;2.1;221119
OS-2814;2.1;310000
OS-2815;2.1;300000
OS-2816;2.1;294990
OS-2817;2.1;640000
OS-2818;2.1;274990
OS-2819;2.1;280000
OS-2820;2.1;295000
OS-2821;2.1;248501
OS-2822;2.1;323961
OS-2823;2.1;294870
OS-2824;2.1;262613
OS-2825;2.1;201059
OS-2826;2.1;266689
OS-2827;2.1;188990
OS-2828;2.11;219441
OS-2829;2.11;204991
OS-2830;2.11;179990
OS-2831;2.11;265490
OS-2832;2.11;265490
OS-2833;2.11;254520
OS-2834;2.11;390000
OS-2835;2.11;273397
OS-2836;2.11;189989
OS-2837;2.11;204989
OS-2838;2.12;199525
OS-2839;2.12;244990
OS-2840;2.12;175989
OS-2841;2.12;294990
OS-2842;2.12;299989
OS-2843;2.12;190000
OS-2844;2.12;309990
OS-2845;2.12;259991
OS-2846;2.12;259991
OS-2847;2.12;247990
OS-2848;2.13;319990
OS-2849;2.13;219988
OS-2850;2.13;254990
OS-2851;2.13;219989
OS-2852;2.13;322279
OS-2853;2.13;208240
OS-2854;2.13;204991
OS-2855;2.13;204989
OS-2856;2.13;299989
OS-2857;2.13;184490
OS-2858;2.13;184490
OS-2859;2.13;274415
OS-2860;2.13;310039
OS-2861;2.13;277919
OS-2862;2.13;244990
OS-2863;2.13;299845
OS-2864;2.13;265320
OS-2865;2.13;350695
OS-2866;2.13;228902
OS-2867;2.13;324000
OS-2868;2.14;379978
OS-2869;2.14;189989
OS-2870;2.14;189989
OS-2871;2.14;269642
OS-2872;2.14;250000
OS-2873;2.14;569990
OS-2874;2.14;340985
OS-2875;2.14;277100
OS-2876;2.14;209601
OS-2877;2.14;277100
OS-2878;2.14;216530
OS-2879;2.14;289990
OS-2880;2.14;212276
OS-2881;2.15;315340
OS-2882;2.15;229990
OS-2883;2.15;219989
OS-2884;2.15;233991
OS-2885;2.15;248415
OS-2886;2.15;615882
OS-2887;2.15;179990
OS-2888;2.15;340101
OS-2889;2.15;230908
OS-2890;2.15;294990
OS-2891;2.15;230908
OS-2892;2.15;189506
OS-2893;2.15;373309
OS-2894;2.16;204989
OS-2895;2.16;204989
OS-2896;2.16;344991
OS-2897;2.16;204989
OS-2898;2.16;272373
OS-2899;2.16;204989
OS-2900;2.16;204991
OS-2901;2.16;204991
OS-2902;2.16;270110
OS-2903;2.16;287164
OS-2904;2.16;184490
OS-2905;2.16;196407
OS-2906;2.16;230908
OS-2907;2.16;208885
OS-2908;2.16;399999
OS-2909;2.16;221827
OS-2910;2.16;652889
OS-2911;2.16;554955
OS-2912;2.16;261027
OS-2913;2.16;195869
OS-2914;2.16;259990
OS-2915;2.16;313970
OS-2916;2.16;219989
OS-2917;2.16;220000
OS-2918;2.16;219991
OS-2919;2.16;219989
OS-2920;2.16;449990
OS-2921;2.16;189508
OS-2922;2.16;212198
OS-2923;2.17;184490
OS-2924;2.17;237880
OS-2925;2.17;360361
OS-2926;2.17;259990
OS-2927;2.17;233990
OS-2928;2.17;233990
OS-2929;2.17;174241
OS-2930;2.17;204991
OS-2931;2.17;204991
OS-2932;2.17;204989
OS-2933;2.17;217095
OS-2934;2.17;217091
OS-2935;2.17;204991
OS-2936;2.17;217100
OS-2937;2.17;184490
OS-2938;2.17;174241
OS-2939;2.17;315000
OS-2940;2.17;204989
OS-2941;2.17;233990
OS-2942;2.17;204991
OS-2943;2.17;204991
OS-2944;2.17;174241
OS-2945;2.17;362600
OS-2946;2.17;204991
OS-2947;2.17;285740
OS-2948;2.17;269991
OS-2949;2.17;204989
OS-2950;2.17;289880
OS-2951;2.17;299999
OS-2952;2.17;184490
OS-2953;2.17;204991
OS-2954;2.17;217091
OS-2955;2.17;235991
OS-2956;2.17;153742
OS-2957;2.17;204991
OS-2958;2.17;173683
OS-2959;2.17;217091
OS-2960;2.17;254163
OS-2961;2.17;269991
OS-2962;2.17;212225
OS-2963;2.17;223834
OS-2964;2.17;254990
OS-2965;2.17;247000
OS-2966;2.17;269990
OS-2967;2.17;265490
OS-2968;2.17;211106
OS-2969;2.17;211106
OS-2970;2.18;217890
OS-2971;2.18;217890
OS-2972;2.18;292990
OS-2973;2.18;217890
OS-2974;2.18;204991
OS-2975;2.18;204991
OS-2976;2.18;204991
OS-2977;2.18;217890
OS-2978;2.18;277101
OS-2979;2.18;174241
OS-2980;2.19;204989
OS-2981;2.19;253300
OS-2982;2.19;204989
OS-2983;2.19;204989
OS-2984;2.19;184490
OS-2985;2.19;184490
OS-2986;2.19;204989
OS-2987;2.19;204989
OS-2988;2.19;569990
OS-2989;2.19;217890
OS-2990;2.19;182573
OS-2991;2.19;184847
OS-2992;2.19;184490
OS-2993;2.19;217990
OS-2994;2.19;210616
OS-2995;2.19;184370
OS-2996;2.19;300254
OS-2997;2.19;184490
OS-2998;2.19;239690
OS-2999;2.19;229990
OS-3000;2.19;261027
OS-3001;2.19;275418
OS-3002;2.19;233989
OS-3003;2.19;546886
OS-3004;2.19;263991
OS-3005;2.19;219493
OS-3006;2.19;332006
OS-3007;2.19;214895
OS-3008;2.19;332006
OS-3009;2.19;210645
OS-3010;2.2;219989
OS-3011;2.2;219989
OS-3012;2.2;627827
OS-3013;2.2;246651
OS-3014;2.2;229989
OS-3015;2.2;173970
OS-3016;2.2;202212
OS-3017;2.2;339990
OS-3018;2.2;199990
OS-3019;2.2;569990
OS-3020;2.2;503039
OS-3021;2.2;214145
OS-3022;2.2;179780
OS-3023;2.2;204989
OS-3024;2.2;270000
OS-3025;2.2;184561
OS-3026;2.2;290001
OS-3027;2.2;194760
OS-3028;2.2;180262
OS-3029;2.2;300000
OS-3030;2.2;295000
OS-3031;2.2;173970
OS-3032;2.2;299999
OS-3033;2.2;561029
OS-3034;2.2;294990
OS-3035;2.2;219989
OS-3036;2.2;300000
OS-3037;2.2;295000
OS-3038;2.2;157989
OS-3039;2.2;245000
OS-3040;2.2;410460
OS-3041;2.2;300000
OS-3042;2.2;461317
OS-3043;2.2;444714
OS-3044;2.2;383160
OS-3045;2.2;444714
OS-3046;2.2;402884
OS-3047;2.2;303013
OS-3048;2.2;303013
OS-3049;2.2;6346827
OS-3050;2.2;265491
OS-3051;2.2;364567
OS-3052;2.2;364567
OS-3053;2.2;351027
OS-3054;2.2;490606
OS-3055;2.2;429052
OS-3056;2.2;197279
OS-3057;2.2;410460
OS-3058;2.2;219989
OS-3059;2.2;375471
OS-3060;2.2;210644
OS-3061;2.2;219989
OS-3062;2.2;640000
OS-3063;2.2;234000
OS-3064;2.2;211267
OS-3065;2.2;280297
OS-3066;2.2;325713
OS-3067;2.2;226105
OS-3068;2.2;293465
OS-3069;2.2;376993
OS-3070;2.2;401557
OS-3071;2.2;300020
OS-3072;2.2;259989
OS-3073;2.2;209990
OS-3074;2.2;376993
OS-3075;2.2;364567
OS-3076;2.2;410460
OS-3077;2.2;300000
OS-3078;2.2;300000
OS-3079;2.21;569990
OS-3080;2.21;197991
OS-3081;2.21;232100
OS-3082;2.21;569990
OS-3083;2.21;164999
OS-3084;2.21;219989
OS-3085;2.21;219991
OS-3086;2.21;340000
OS-3087;2.21;245166
OS-3088;2.22;223847
OS-3089;2.22;196101
OS-3090;2.22;184526
OS-3091;2.22;243940
OS-3092;2.22;327919
OS-3093;2.22;382491
OS-3094;2.22;548929
OS-3095;2.22;269990
OS-3096;2.22;294990
OS-3097;2.22;257033
OS-3098;2.22;261028
OS-3099;2.22;304990
OS-3100;2.22;276381
OS-3101;2.22;294990
OS-3102;2.22;294990
OS-3103;2.22;388233
OS-3104;2.22;220891
OS-3105;2.22;332492
OS-3106;2.22;293925
OS-3107;2.22;446330
OS-3108;2.22;426160
OS-3109;2.22;211106
OS-3110;2.23;208240
OS-3111;2.23;208240
OS-3112;2.23;174240
OS-3113;2.23;174240
OS-3114;2.23;474821
OS-3115;2.23;350992
OS-3116;2.23;211106
OS-3117;2.23;269621
OS-3118;2.24;307890
OS-3119;2.24;629991
OS-3120;2.24;322995
OS-3121;2.24;174241
OS-3122;2.24;184490
OS-3123;2.24;1880946
OS-3124;2.24;255827
OS-3125;2.24;530980
OS-3126;2.24;184489
OS-3127;2.24;204989
OS-3128;2.24;376890
OS-3129;2.24;299989
OS-3130;2.24;265491
OS-3131;2.24;380147
OS-3132;2.24;294990
OS-3133;2.24;294427
OS-3134;2.24;287991
OS-3135;2.24;199989
OS-3136;2.24;498990
OS-3137;2.24;351537
OS-3138;2.25;393568
OS-3139;2.25;204989
OS-3140;2.25;403233
OS-3141;2.25;294990
OS-3142;2.25;484491
OS-3143;2.25;222938
OS-3144;2.25;322890
OS-3145;2.25;181550
OS-3146;2.25;294989
OS-3147;2.25;310000
OS-3148;2.25;229990
OS-3149;2.25;269991
OS-3150;2.25;299989
OS-3151;2.25;265491
OS-3152;2.25;347882
OS-3153;2.25;527304
OS-3154;2.26;219989
OS-3155;2.26;494994
OS-3156;2.26;278293
OS-3157;2.26;307890
OS-3158;2.26;436690
OS-3159;2.26;220478
OS-3160;2.26;229989
OS-3161;2.26;229989
OS-3162;2.26;244989
OS-3163;2.26;261132
OS-3164;2.26;294990
OS-3165;2.26;219989
OS-3166;2.26;244989
OS-3167;2.26;294990
OS-3168;2.26;301841
OS-3169;2.26;219989
OS-3170;2.27;217890
OS-3171;2.27;249999
OS-3172;2.27;359989
OS-3173;2.27;619117
OS-3174;2.27;219989
OS-3175;2.27;392294
OS-3176;2.27;294989
OS-3177;2.27;389990
OS-3178;2.27;597553
OS-3179;2.27;389990
OS-3180;2.27;392294
OS-3181;2.27;389989
OS-3182;2.27;389989
OS-3183;2.27;331492
OS-3184;2.27;260001
OS-3185;2.27;350991
OS-3186;2.27;389989
OS-3187;2.27;303062
OS-3188;2.27;638855
OS-3189;2.27;331490
OS-3190;2.27;389989
OS-3191;2.27;217091
OS-3192;2.27;541693
OS-3193;2.27;192073
OS-3194;2.27;209601
OS-3195;2.27;189994
OS-3196;2.27;205700
OS-3197;2.27;208289
OS-3198;2.27;267901
OS-3199;2.27;189725
OS-3200;2.27;231456
OS-3201;2.27;211106
OS-3202;2.27;211106
OS-3203;2.27;235934
OS-3204;2.27;211106
OS-3205;2.27;229976
OS-3206;2.27;211106
OS-3207;2.27;210553
OS-3208;2.27;223206
OS-3209;2.27;267931
OS-3210;2.28;4209794
OS-3211;2.28;204991
OS-3212;2.28;294990
OS-3213;2.28;179990
OS-3214;2.28;277732
OS-3215;2.28;577620
OS-3216;2.28;277658
OS-3217;2.28;239585
OS-3218;2.28;204989
OS-3219;2.28;237992
OS-3220;2.28;294989
OS-3221;2.28;244989
OS-3222;2.28;569990
OS-3223;2.29;157989
OS-3224;2.29;265456
OS-3225;2.29;242240
OS-3226;2.29;330000
OS-3227;2.29;365716
OS-3228;2.29;244990
OS-3229;2.3;6780869
OS-3230;2.3;417890
OS-3231;2.3;244990
OS-3232;2.3;319989
OS-3233;2.3;284990
OS-3234;2.3;269990
OS-3235;2.3;332991
OS-3236;2.3;295000
OS-3237;2.3;300000
OS-3238;2.3;307100
OS-3239;2.3;230908
OS-3240;2.3;218339
OS-3241;2.3;295000
OS-3242;2.3;269991
OS-3243;2.3;237881
OS-3244;2.3;193073
OS-3245;2.3;349101
OS-3246;2.3;229989
OS-3247;2.3;229989
OS-3248;2.3;345951
OS-3249;2.3;206361
OS-3250;2.3;297281
OS-3251;2.3;240456
OS-3252;2.3;297281
OS-3253;2.3;210645
OS-3254;2.3;275360
OS-3255;2.3;221999
OS-3256;2.3;294997
OS-3257;2.3;294990
OS-3258;2.3;212760
OS-3259;2.3;182263
OS-3260;2.3;244990
OS-3261;2.3;294990
OS-3262;2.3;211551
OS-3263;2.3;200657
OS-3264;2.31;219991
OS-3265;2.31;220990
OS-3266;2.31;219991
OS-3267;2.31;219989
OS-3268;2.31;420348
OS-3269;2.31;219991
OS-3270;2.31;437143
OS-3271;2.31;4050
OS-3272;2.31;2196182
OS-3273;2.31;229000
OS-3274;2.31;219989
OS-3275;2.31;219991
OS-3276;2.31;179990
OS-3277;2.31;219991
OS-3278;2.31;197923
OS-3279;2.31;294990
OS-3280;2.31;219991
OS-3281;2.31;199989
OS-3282;2.31;219989
OS-3283;2.31;232090
OS-3284;2.31;269991
OS-3285;2.31;269991
OS-3286;2.31;219991
OS-3287;2.31;219991
OS-3288;2.31;243481
OS-3289;2.31;325000
OS-3290;2.31;200657
OS-3291;2.31;237000
OS-3292;2.31;235000
OS-3293;2.31;234365
OS-3294;2.31;219989
OS-3295;2.31;237000
OS-3296;2.31;299989
OS-3297;2.31;300947
OS-3298;2.31;235000
OS-3299;2.31;219989
OS-3300;2.31;305379
OS-3301;2.31;229989
OS-3302;2.31;275212
OS-3303;2.31;229989
OS-3304;2.31;219991
OS-3305;2.31;191245
OS-3306;2.32;265489
OS-3307;2.32;307890
OS-3308;2.32;315000
OS-3309;2.32;320103
OS-3310;2.32;269999
OS-3311;2.32;322101
OS-3312;2.32;219991
OS-3313;2.32;254590
OS-3314;2.32;342071
OS-3315;2.32;279990
OS-3316;2.32;351597
OS-3317;2.32;212266
OS-3318;2.32;300947
OS-3319;2.32;212266
OS-3320;2.32;292538
OS-3321;2.32;254501
OS-3322;2.32;313049
OS-3323;2.32;259203
OS-3324;2.32;300947
OS-3325;2.32;259990
OS-3326;2.32;313049
OS-3327;2.32;291818
OS-3328;2.32;270852
OS-3329;2.32;414454
OS-3330;2.33;184490
OS-3331;2.33;372629
OS-3332;2.33;294989
OS-3333;2.33;244478
OS-3334;2.33;289335
OS-3335;2.33;310000
OS-3336;2.33;269991
OS-3337;2.33;313661
OS-3338;2.33;385658
OS-3339;2.33;259190
OS-3340;2.34;232890
OS-3341;2.34;219991
OS-3342;2.34;198120
OS-3343;2.34;209695
OS-3344;2.34;259909
OS-3345;2.34;204989
OS-3346;2.34;269991
OS-3347;2.34;349758
OS-3348;2.34;512990
OS-3349;2.34;391586
OS-3350;2.34;219989
OS-3351;2.34;340150
OS-3352;2.34;239990
OS-3353;2.34;294990
OS-3354;2.34;268039
OS-3355;2.34;294878
OS-3356;2.34;242991
OS-3357;2.34;294990
OS-3358;2.34;289990
OS-3359;2.34;246489
OS-3360;2.34;309990
OS-3361;2.34;234156
OS-3362;2.34;275999
OS-3363;2.34;222056
OS-3364;2.34;339527
OS-3365;2.34;289990
OS-3366;2.34;234156
OS-3367;2.34;244989
OS-3368;2.35;350991
OS-3369;2.35;233990
OS-3370;2.35;295528
OS-3371;2.35;221241
OS-3372;2.35;290744
OS-3373;2.35;294480
OS-3374;2.35;220000
OS-3375;2.35;390249
OS-3376;2.35;350171
OS-3377;2.35;306032
OS-3378;2.35;305960
OS-3379;2.35;279990
OS-3380;2.35;274402
OS-3381;2.35;294989
OS-3382;2.36;389990
OS-3383;2.36;288438
OS-3384;2.36;280867
OS-3385;2.36;266744
OS-3386;2.36;250741
OS-3387;2.36;220000
OS-3388;2.36;294989
OS-3389;2.36;250741
OS-3390;2.36;186991
OS-3391;2.36;204991
OS-3392;2.36;229989
OS-3393;2.36;244989
OS-3394;2.36;265490
OS-3395;2.36;288727
OS-3396;2.36;284224
OS-3397;2.37;389990
OS-3398;2.37;331491
OS-3399;2.37;226319
OS-3400;2.37;265475
OS-3401;2.37;269990
OS-3402;2.37;331491
OS-3403;2.37;389990
